datetime,total_predicted_kWh,total_actual_kWh,hour,date
2019-12-21 09:00:00,3768.7136891086207,4227.107871898036,9,2019-12-21
2019-12-21 10:00:00,4158.87158271454,4210.6354241423105,10,2019-12-21
2019-12-21 11:00:00,4336.1663642150925,4690.107056782644,11,2019-12-21
2019-12-21 12:00:00,5554.018418038204,6065.914867194678,12,2019-12-21
2019-12-21 13:00:00,7068.043530559295,7413.698210749379,13,2019-12-21
2019-12-21 14:00:00,5022.816802072552,5081.858510400223,14,2019-12-21
2019-12-21 15:00:00,2631.7910805048027,2471.0863696458473,15,2019-12-21
2019-12-21 16:00:00,2297.0160027669285,2213.140798912612,16,2019-12-21
2019-12-21 17:00:00,2165.7373149292425,1982.755928799585,17,2019-12-21
2019-12-21 18:00:00,1803.7008903174105,1932.025782422167,18,2019-12-21
2019-12-21 19:00:00,2858.2830847415266,3459.685795277811,19,2019-12-21
2019-12-21 20:00:00,2896.259478573742,3101.5268245565853,20,2019-12-21
2019-12-21 21:00:00,2901.8277086074518,3936.0526195698535,21,2019-12-21
2019-12-21 22:00:00,4335.713503552403,5074.0845746533,22,2019-12-21
2019-12-21 23:00:00,4207.8191553828,5647.884211787089,23,2019-12-21
2019-12-22 01:00:00,5763.20944714715,5625.057318289476,1,2019-12-22
2019-12-22 02:00:00,5732.337560280039,5507.010605507738,2,2019-12-22
2019-12-22 03:00:00,5637.86961008258,5378.452716178174,3,2019-12-22
2019-12-22 04:00:00,5519.10432715227,5283.769785937447,4,2019-12-22
2019-12-22 05:00:00,5463.054545512632,5182.494527795083,5,2019-12-22
2019-12-22 06:00:00,3750.1385504120944,4537.919282884466,6,2019-12-22
2019-12-22 07:00:00,2734.979170228901,4339.768705119409,7,2019-12-22
2019-12-22 08:00:00,2463.387569056382,1463.306774256705,8,2019-12-22
2019-12-22 09:00:00,3298.845516438936,2960.2678201090275,9,2019-12-22
2019-12-22 10:00:00,3116.3629723055574,2969.313921858681,10,2019-12-22
2019-12-22 11:00:00,3148.803236528305,3026.964415512928,11,2019-12-22
2019-12-22 12:00:00,4180.308888929702,3819.700384448418,12,2019-12-22
2019-12-22 13:00:00,4537.609862529991,3826.856989046475,13,2019-12-22
2019-12-22 14:00:00,3199.2885234390656,2981.096178223923,14,2019-12-22
2019-12-22 15:00:00,2445.0247721596716,1401.9129456505702,15,2019-12-22
2019-12-22 16:00:00,1396.4870005222585,1469.3322980382313,16,2019-12-22
2019-12-22 17:00:00,1449.7000681954369,1512.4045306615453,17,2019-12-22
2019-12-22 18:00:00,1698.7989893768824,1664.092753958138,18,2019-12-22
2019-12-22 19:00:00,3034.5054894951945,2748.442008366848,19,2019-12-22
2019-12-22 20:00:00,2109.7395654576194,1845.9579326510814,20,2019-12-22
2019-12-22 21:00:00,2423.561127410365,2297.202940982827,21,2019-12-22
2019-12-22 22:00:00,3085.8448251597965,2660.625087230867,22,2019-12-22
2019-12-22 23:00:00,3183.01172114621,2691.4015689548105,23,2019-12-22
2019-12-23 01:00:00,3335.7107034540536,2766.2696505139497,1,2019-12-23
2019-12-23 02:00:00,3298.0662263638255,3019.9553888734895,2,2019-12-23
2019-12-23 03:00:00,3345.3116702321977,3327.2241755049886,3,2019-12-23
2019-12-23 04:00:00,3421.1789026054535,3523.835284404861,4,2019-12-23
2019-12-23 05:00:00,3584.1817560412496,3719.0719782496462,5,2019-12-23
2019-12-23 06:00:00,1764.1841257293383,3889.625829520396,6,2019-12-23
2019-12-23 07:00:00,2837.2152795870434,1009.7442677572678,7,2019-12-23
2019-12-23 08:00:00,1413.308740036837,1252.7193085968674,8,2019-12-23
2019-12-23 09:00:00,1739.4183309007358,1315.4547080129244,9,2019-12-23
2019-12-23 10:00:00,1418.4504418940946,1467.4203464658935,10,2019-12-23
2019-12-23 11:00:00,1507.0721659409692,1404.5621741488405,11,2019-12-23
2019-12-23 12:00:00,1513.1845672729862,1671.8987895735172,12,2019-12-23
2019-12-23 13:00:00,1624.7682872253292,1563.8428445927193,13,2019-12-23
2019-12-23 14:00:00,1366.342630232809,1329.7911604015217,14,2019-12-23
2019-12-23 15:00:00,1272.3569208492222,1301.224785612329,15,2019-12-23
2019-12-23 16:00:00,1102.225085388869,1192.3069140531015,16,2019-12-23
2019-12-23 17:00:00,1196.1119754566898,1113.3917488571308,17,2019-12-23
2019-12-23 18:00:00,1203.6880565593965,1307.8044704399615,18,2019-12-23
2019-12-23 19:00:00,1287.9439786006105,1411.753475299099,19,2019-12-23
2019-12-23 20:00:00,1339.3472550304489,1285.5703026601414,20,2019-12-23
2019-12-23 21:00:00,831.7383501047602,928.8264220763764,21,2019-12-23
2019-12-23 22:00:00,873.5203639281328,1308.475981738281,22,2019-12-23
2019-12-23 23:00:00,1320.0842361888524,5439.19645703424,23,2019-12-23
2019-12-24 01:00:00,5717.049951258906,6084.1548741755605,1,2019-12-24
2019-12-24 02:00:00,6070.328673184563,6076.058711965303,2,2019-12-24
2019-12-24 03:00:00,6075.005591847892,6108.044502926136,3,2019-12-24
2019-12-24 04:00:00,6096.660943634369,6118.743409874145,4,2019-12-24
2019-12-24 05:00:00,6126.884098045202,6111.34844171373,5,2019-12-24
2019-12-24 06:00:00,3771.236041548622,5307.900132876987,6,2019-12-24
2019-12-24 07:00:00,3377.7722300840014,1474.7077506180344,7,2019-12-24
2019-12-24 08:00:00,2227.954297702624,2077.3370335977415,8,2019-12-24
2019-12-24 09:00:00,4214.365252808346,4729.203112566129,9,2019-12-24
2019-12-24 10:00:00,4619.458894813499,4546.5478067853355,10,2019-12-24
2019-12-24 11:00:00,4601.767224058525,4645.705045313286,11,2019-12-24
2019-12-24 12:00:00,5755.399901424078,6310.1031384673615,12,2019-12-24
2019-12-24 13:00:00,7345.613181948702,6877.317037879229,13,2019-12-24
2019-12-24 14:00:00,5224.794447108024,5319.005579677726,14,2019-12-24
2019-12-24 15:00:00,3280.367840476839,2450.862845939819,15,2019-12-24
2019-12-24 16:00:00,2248.283913555612,2459.898174416965,16,2019-12-24
2019-12-24 17:00:00,2369.2984661617093,2490.9191031009104,17,2019-12-24
2019-12-24 18:00:00,2128.854434874636,2008.532186320019,18,2019-12-24
2019-12-24 19:00:00,3065.806771467739,3720.2597952076776,19,2019-12-24
2019-12-24 20:00:00,3007.411121681901,2651.814358872123,20,2019-12-24
2019-12-24 21:00:00,3264.4044324527554,3727.2079403492444,21,2019-12-24
2019-12-24 22:00:00,4322.863150351847,4956.548792871139,22,2019-12-24
2019-12-24 23:00:00,4600.368615214052,4386.619135213889,23,2019-12-24
2019-12-25 01:00:00,5518.631709503113,5827.3323576788225,1,2019-12-25
2019-12-25 02:00:00,5944.44144332112,5964.695659424932,2,2019-12-25
2019-12-25 03:00:00,6070.381699327726,6118.943234667338,3,2019-12-25
2019-12-25 04:00:00,6175.423498604411,6225.6286350433675,4,2019-12-25
2019-12-25 05:00:00,6296.090273251268,6275.137943939672,5,2019-12-25
2019-12-25 06:00:00,4071.1661706571026,5512.2151146621745,6,2019-12-25
2019-12-25 07:00:00,3373.0576526938594,5514.776796424574,7,2019-12-25
2019-12-25 08:00:00,2490.3740772923693,2529.3356561663504,8,2019-12-25
2019-12-25 09:00:00,4368.145117522707,4400.9981615168235,9,2019-12-25
2019-12-25 10:00:00,4441.190884316946,4871.592735697737,10,2019-12-25
2019-12-25 11:00:00,5043.004038248757,4750.534293334394,11,2019-12-25
2019-12-25 12:00:00,6033.092162640404,6725.76736216403,12,2019-12-25
2019-12-25 13:00:00,7328.388335954535,8074.444712757268,13,2019-12-25
2019-12-25 14:00:00,5275.0550143889195,5633.71546530321,14,2019-12-25
2019-12-25 15:00:00,3192.439848748745,2567.945567411477,15,2019-12-25
2019-12-25 16:00:00,2389.951787277814,2560.8017462903135,16,2019-12-25
2019-12-25 17:00:00,2471.7743318297553,2501.0945608562706,17,2019-12-25
2019-12-25 18:00:00,2161.485875727792,2503.7903912007105,18,2019-12-25
2019-12-25 19:00:00,3458.142683788994,3343.2529595491164,19,2019-12-25
2019-12-25 20:00:00,3272.1952933144253,2917.834311198637,20,2019-12-25
2019-12-25 21:00:00,3592.6774792927076,3886.560334624391,21,2019-12-25
2019-12-25 22:00:00,4659.4303056016815,5615.217442935917,22,2019-12-25
2019-12-25 23:00:00,4848.923987257812,2470.865339362912,23,2019-12-25
2019-12-26 01:00:00,4748.323518420383,6682.8908256194945,1,2019-12-26
2019-12-26 02:00:00,6454.507455398249,6728.73558958972,2,2019-12-26
2019-12-26 03:00:00,6720.4998312907865,6824.4958484089775,3,2019-12-26
2019-12-26 04:00:00,6860.885368133602,6864.538391770764,4,2019-12-26
2019-12-26 05:00:00,6930.128634529215,6913.978777073042,5,2019-12-26
2019-12-26 06:00:00,4566.821255393176,6937.465263923325,6,2019-12-26
2019-12-26 07:00:00,4258.769922288266,6828.097086945521,7,2019-12-26
2019-12-26 08:00:00,4139.280764132187,2154.6911441126476,8,2019-12-26
2019-12-26 09:00:00,4449.986490937039,4587.714544324255,9,2019-12-26
2019-12-26 10:00:00,4735.973039699528,4677.039004547099,10,2019-12-26
2019-12-26 11:00:00,4986.709992936624,4807.748011423109,11,2019-12-26
2019-12-26 12:00:00,5995.879504053883,6169.128446103252,12,2019-12-26
2019-12-26 13:00:00,7342.192928210089,6225.0636330702555,13,2019-12-26
2019-12-26 14:00:00,5386.968332716382,5319.956048950324,14,2019-12-26
2019-12-26 15:00:00,3393.8970267030263,2475.9201059189445,15,2019-12-26
2019-12-26 16:00:00,2195.303469484915,2251.9075846155984,16,2019-12-26
2019-12-26 17:00:00,2236.2719367372706,2341.0993947253783,17,2019-12-26
2019-12-26 18:00:00,2031.4502134671825,1811.4925173545212,18,2019-12-26
2019-12-26 19:00:00,3219.813900834934,3578.397040486453,19,2019-12-26
2019-12-26 20:00:00,3107.1985766039957,2735.646159367677,20,2019-12-26
2019-12-26 21:00:00,3480.3039457465193,3582.8449603617305,21,2019-12-26
2019-12-26 22:00:00,4630.103162537853,4883.8143100861,22,2019-12-26
2019-12-26 23:00:00,4806.790767847917,5313.78511849136,23,2019-12-26
2019-12-27 01:00:00,5499.881836784063,5411.60568031997,1,2019-12-27
2019-12-27 02:00:00,5621.837553557173,5509.670572238488,2,2019-12-27
2019-12-27 03:00:00,5658.954658373168,5602.6753840533875,3,2019-12-27
2019-12-27 04:00:00,5730.988117430705,5683.032271127736,4,2019-12-27
2019-12-27 05:00:00,5741.47585450979,5754.6875231074455,5,2019-12-27
2019-12-27 06:00:00,3916.544835335283,5111.710336650275,6,2019-12-27
2019-12-27 07:00:00,3989.204998779245,1302.5030671721756,7,2019-12-27
2019-12-27 08:00:00,1905.6072881068676,1922.546725207816,8,2019-12-27
2019-12-27 09:00:00,4201.47421409866,4440.479069461525,9,2019-12-27
2019-12-27 10:00:00,4424.173201356856,4539.4477739564245,10,2019-12-27
2019-12-27 11:00:00,4613.530341592595,4598.852046957583,11,2019-12-27
2019-12-27 12:00:00,5737.399182249168,6304.277967462783,12,2019-12-27
2019-12-27 13:00:00,7241.510294801461,7101.840279458789,13,2019-12-27
2019-12-27 14:00:00,5143.270460930376,5767.435595005895,14,2019-12-27
2019-12-27 15:00:00,3406.5400293546973,2645.8018147503144,15,2019-12-27
2019-12-27 16:00:00,2342.1993981972414,2553.374686504226,16,2019-12-27
2019-12-27 17:00:00,2478.976444230836,2485.37857615127,17,2019-12-27
2019-12-27 18:00:00,2051.380244149943,2472.9239576742502,18,2019-12-27
2019-12-27 19:00:00,3099.758187661526,3194.782996133241,19,2019-12-27
2019-12-27 20:00:00,3173.4380959009604,2748.8905323475833,20,2019-12-27
2019-12-27 21:00:00,3591.3728649753375,3134.033563997901,21,2019-12-27
2019-12-27 22:00:00,4330.479875768921,5382.870294786401,22,2019-12-27
2019-12-27 23:00:00,4365.6661058814725,4755.65692023277,23,2019-12-27
2019-12-28 01:00:00,5267.197518809556,5598.820243591499,1,2019-12-28
2019-12-28 02:00:00,5750.395667153107,5658.043761770277,2,2019-12-28
2019-12-28 03:00:00,5831.661885388787,5687.038593849456,3,2019-12-28
2019-12-28 04:00:00,5833.715542438233,5712.826992769049,4,2019-12-28
2019-12-28 05:00:00,5833.938381670868,5750.989519582379,5,2019-12-28
2019-12-28 06:00:00,3557.1387453861603,5784.816103676959,6,2019-12-28
2019-12-28 07:00:00,3435.715490173503,1713.4743109214076,7,2019-12-28
2019-12-28 08:00:00,2188.8962477790024,1921.4757864238436,8,2019-12-28
2019-12-28 09:00:00,4339.117583547682,4436.065066784769,9,2019-12-28
2019-12-28 10:00:00,4434.257942495489,4591.429887706527,10,2019-12-28
2019-12-28 11:00:00,4898.760339036846,4404.9004575375475,11,2019-12-28
2019-12-28 12:00:00,5511.664569154412,5701.131106171235,12,2019-12-28
2019-12-28 13:00:00,6841.268017604129,7034.633441094473,13,2019-12-28
2019-12-28 14:00:00,5116.356664414943,5012.012933463805,14,2019-12-28
2019-12-28 15:00:00,2528.199778360941,2399.2592946258997,15,2019-12-28
2019-12-28 16:00:00,2243.7024946396277,2249.545637473265,16,2019-12-28
2019-12-28 17:00:00,2276.693802169092,2275.056673295271,17,2019-12-28
2019-12-28 18:00:00,1883.4419164930991,1767.7201543399922,18,2019-12-28
2019-12-28 19:00:00,3025.8104836881935,3009.0635573183645,19,2019-12-28
2019-12-28 20:00:00,2764.856328044433,2775.994339065028,20,2019-12-28
2019-12-28 21:00:00,3363.617841803505,3057.1597849617046,21,2019-12-28
2019-12-28 22:00:00,4041.9953807263155,3454.1918232990265,22,2019-12-28
2019-12-28 23:00:00,3221.787014885719,3395.7400324584637,23,2019-12-28
2019-12-29 01:00:00,4305.494243739511,4399.311601454799,1,2019-12-29
2019-12-29 02:00:00,4608.164190756896,4487.173866694555,2,2019-12-29
2019-12-29 03:00:00,4647.476678496733,4484.907120025603,3,2019-12-29
2019-12-29 04:00:00,4625.903525325,4504.817734615193,4,2019-12-29
2019-12-29 05:00:00,4646.289918205907,4523.519062376244,5,2019-12-29
2019-12-29 06:00:00,2544.6172105822807,4122.60934409317,6,2019-12-29
2019-12-29 07:00:00,2043.1156651505146,3823.9903863881955,7,2019-12-29
2019-12-29 08:00:00,2363.1220612471034,1500.2142801160194,8,2019-12-29
2019-12-29 09:00:00,3274.084953987339,3000.617141142903,9,2019-12-29
2019-12-29 10:00:00,3244.569563781996,3211.9473426680406,10,2019-12-29
2019-12-29 11:00:00,3426.0495093034147,3060.589412999572,11,2019-12-29
2019-12-29 12:00:00,4362.98208567963,4023.6216095163795,12,2019-12-29
2019-12-29 13:00:00,4819.268534226165,4982.4768171310425,13,2019-12-29
2019-12-29 14:00:00,3417.5124043075266,3795.064542286983,14,2019-12-29
2019-12-29 15:00:00,1704.5847794803433,1606.0814833480476,15,2019-12-29
2019-12-29 16:00:00,1463.8512169046173,1390.9028261502597,16,2019-12-29
2019-12-29 17:00:00,1444.3241356582303,1373.8160005835878,17,2019-12-29
2019-12-29 18:00:00,1620.5829563267937,1660.1107340775247,18,2019-12-29
2019-12-29 19:00:00,2637.8561900594177,2732.491863826187,19,2019-12-29
2019-12-29 20:00:00,2186.9726867205422,2229.007265757886,20,2019-12-29
2019-12-29 21:00:00,2755.8926032094846,3057.1739318391333,21,2019-12-29
2019-12-29 22:00:00,3618.809376826369,3485.893561556229,22,2019-12-29
2019-12-29 23:00:00,3169.973557669324,1467.9914253552563,23,2019-12-29
2019-12-30 01:00:00,3264.5789807488936,3278.0731530008684,1,2019-12-30
2019-12-30 02:00:00,3399.9857495954616,3376.788482728624,2,2019-12-30
2019-12-30 03:00:00,3447.032213756911,3431.47844987223,3,2019-12-30
2019-12-30 04:00:00,3518.9743115556553,3451.1059786381297,4,2019-12-30
2019-12-30 05:00:00,3518.9596863489624,3499.8032910681704,5,2019-12-30
2019-12-30 06:00:00,1553.7142512662597,3151.974408651676,6,2019-12-30
2019-12-30 07:00:00,1131.1244270427794,599.6711754435009,7,2019-12-30
2019-12-30 08:00:00,990.7861809695739,1011.1572036751156,8,2019-12-30
2019-12-30 09:00:00,1229.1548887568283,1258.4205484550776,9,2019-12-30
2019-12-30 10:00:00,1338.3087576336102,1451.3581277439066,10,2019-12-30
2019-12-30 11:00:00,1473.9845265647348,1559.5585698653022,11,2019-12-30
2019-12-30 12:00:00,1578.1714299045307,1560.576440821265,12,2019-12-30
2019-12-30 13:00:00,1601.4039657939325,1548.5585947181066,13,2019-12-30
2019-12-30 14:00:00,1311.1776814050702,1411.2052306355035,14,2019-12-30
2019-12-30 15:00:00,1228.2668139354787,1244.6914007662128,15,2019-12-30
2019-12-30 16:00:00,1077.9564952915389,1148.3556207948727,16,2019-12-30
2019-12-30 17:00:00,1046.8908282251896,1119.2910185654318,17,2019-12-30
2019-12-30 18:00:00,1148.9831213113625,1253.6885758306137,18,2019-12-30
2019-12-30 19:00:00,1361.1309607270878,1407.809336082679,19,2019-12-30
2019-12-30 20:00:00,1316.6742535813062,1408.2367068654085,20,2019-12-30
2019-12-30 21:00:00,876.1233247036059,821.0101374900845,21,2019-12-30
2019-12-30 22:00:00,1059.036141858136,900.034876035658,22,2019-12-30
2019-12-30 23:00:00,1567.9485701768936,2842.360706089524,23,2019-12-30
2019-12-31 01:00:00,3523.0251190666454,3745.4848211354597,1,2019-12-31
2019-12-31 02:00:00,3867.89033621644,3904.888468724942,2,2019-12-31
2019-12-31 03:00:00,4017.790042695585,4071.6697214942824,3,2019-12-31
2019-12-31 04:00:00,4226.808243159893,4253.985216752118,4,2019-12-31
2019-12-31 05:00:00,4380.418348364987,4371.819945180936,5,2019-12-31
2019-12-31 06:00:00,3742.4468509596263,4430.619829598583,6,2019-12-31
2019-12-31 07:00:00,3062.931787326803,4518.469170133556,7,2019-12-31
2019-12-31 08:00:00,2658.592508643191,2029.5775666896432,8,2019-12-31
2019-12-31 09:00:00,3592.2021057549455,3935.37043186716,9,2019-12-31
2019-12-31 10:00:00,3891.1075666356737,4268.572704912099,10,2019-12-31
2019-12-31 11:00:00,4279.083710671703,4104.422483540915,11,2019-12-31
2019-12-31 12:00:00,5047.551971701364,5721.625956271548,12,2019-12-31
2019-12-31 13:00:00,6244.040656824992,6269.891294902357,13,2019-12-31
2019-12-31 14:00:00,4624.187059385325,4686.649742575683,14,2019-12-31
2019-12-31 15:00:00,2419.008315984101,2434.4707118594556,15,2019-12-31
2019-12-31 16:00:00,2216.0130531978884,2378.9375230291903,16,2019-12-31
2019-12-31 17:00:00,2254.20359272114,2240.474850620808,17,2019-12-31
2019-12-31 18:00:00,2000.393807925891,1790.9554585721094,18,2019-12-31
2019-12-31 19:00:00,2579.3877800488663,2716.9462711263895,19,2019-12-31
2019-12-31 20:00:00,2299.7870031693765,2758.880049586718,20,2019-12-31
2019-12-31 21:00:00,2699.795399484332,2743.4394123939405,21,2019-12-31
2019-12-31 22:00:00,3261.3555340867997,3984.596129854075,22,2019-12-31
2019-12-31 23:00:00,3630.4953090656973,3861.9031745414563,23,2019-12-31
